Date,Open,High,Low,Close,Change,Percent_Change,Turnover
2016-08-01,1863.05,1866.89,1831.61,1845.41,-17.35,-0.93,1496390016.00
2016-08-02,1845.41,1846.91,1824.66,1826.47,-18.94,-1.03,1364979968.00
2016-08-03,1826.47,1831.70,1795.89,1813.72,-12.75,-0.70,1245689984.00
2016-08-04,1813.72,1814.04,1768.68,1768.60,-45.12,-2.49,1403490048.00
2016-08-07,1768.60,1805.75,1759.24,1764.72,-3.88,-0.22,1495219968.00
2016-08-08,1764.72,1766.14,1675.91,1675.91,-88.81,-5.03,854620032.00
2016-08-09,1675.91,1760.42,1675.92,1760.42,84.51,5.04,294799008.00
2016-08-10,1760.74,1789.49,1741.03,1779.57,19.15,1.09,1933049984.00
2016-08-11,1779.57,1789.05,1768.02,1774.87,-4.70,-0.26,1188630016.00
2016-08-14,1774.87,1775.03,1730.95,1733.93,-40.94,-2.31,1096530048.00
2016-08-15,1733.93,1735.51,1685.26,1694.81,-39.12,-2.26,1126070016.00
2016-08-16,1694.81,1718.00,1681.67,1717.45,22.64,1.34,983681984.00
2016-08-17,1717.45,1742.16,1716.47,1735.06,17.61,1.03,948409984.00
2016-08-21,1734.93,1744.84,1719.78,1722.43,-12.63,-0.73,618347008.00
2016-08-22,1722.43,1725.97,1683.12,1683.12,-39.31,-2.28,788593984.00
2016-08-23,1683.12,1704.71,1674.85,1681.86,-1.26,-0.08,810753024.00
2016-08-24,1681.86,1731.07,1682.14,1730.62,48.76,2.90,949550976.00
2016-08-28,1730.62,1758.90,1730.48,1748.23,17.61,1.02,1310380032.00
2016-08-29,1748.23,1767.60,1747.71,1766.54,18.31,1.05,1410509952.00
2016-08-30,1766.54,1790.29,1766.07,1788.08,21.54,1.22,1400060032.00
2016-08-31,1788.08,1799.39,1781.43,1797.45,9.37,0.52,1154460032.00
2016-09-01,1797.45,1806.13,1797.49,1805.18,7.73,0.43,1293500032.00
2016-09-04,1805.18,1821.71,1804.33,1819.83,14.65,0.81,1607699968.00
2016-09-05,1819.83,1840.78,1819.50,1838.90,19.07,1.05,1791680000.00
2016-09-06,1838.90,1854.69,1818.36,1834.80,-4.10,-0.22,1760120064.00
2016-09-07,1834.80,1838.83,1818.64,1824.83,-9.97,-0.54,1533389952.00
2016-09-08,1824.83,1829.27,1816.90,1823.05,-1.78,-0.10,1383559936.00
2016-09-11,1823.05,1829.20,1815.61,1816.81,-6.24,-0.34,1093270016.00
2016-09-12,1816.81,1819.95,1809.31,1818.69,1.88,0.10,1076189952.00
2016-09-14,1818.69,1821.90,1813.27,1815.17,-3.52,-0.19,1331490048.00
2016-09-18,1815.17,1818.70,1801.02,1804.48,-10.69,-0.59,2397339904.00
2016-09-20,1804.48,1807.62,1785.00,1786.50,-17.98,-1.00,1259800064.00
2016-09-21,1786.50,1788.34,1765.09,1779.13,-7.37,-0.41,899432000.00
2016-09-22,1786.50,1780.56,1766.25,1766.91,-12.22,-0.69,880014016.00
2016-09-25,1766.91,1767.82,1725.05,1730.64,-36.27,-2.05,1046030016.00
2016-09-26,1730.67,1758.22,1730.67,1757.10,26.46,1.53,1011699968.00
2016-09-27,1757.10,1767.34,1750.30,1753.72,-3.38,-0.19,700600000.00
2016-09-28,1753.81,1756.59,1746.69,1749.10,-4.62,-0.26,710563008.00
2016-09-29,1749.19,1758.16,1744.10,1753.38,4.28,0.24,768590976.00
2016-10-02,1753.48,1764.86,1753.21,1763.78,10.40,0.59,853209984.00
2016-10-03,1763.90,1784.05,1763.67,1780.40,16.62,0.94,761833984.00
2016-10-04,1780.41,1800.50,1780.41,1798.50,18.10,1.02,1087990016.00
2016-10-05,1798.50,1806.70,1794.58,1806.60,8.10,0.45,918851008.00
2016-10-06,1806.60,1822.41,1806.39,1819.88,13.28,0.74,991689984.00
2016-10-16,1806.60,1820.96,1801.41,1803.74,-16.14,-0.89,593185984.00
2016-10-17,1803.74,1805.42,1784.19,1793.36,-10.38,-0.58,626633024.00
2016-10-18,1793.36,1794.67,1782.57,1792.73,-0.63,-0.04,500712000.00
2016-10-19,1792.73,1794.14,1784.79,1787.89,-4.84,-0.27,527768992.00
2016-10-20,1787.89,1795.24,1787.70,1794.47,6.58,0.37,686382976.00
2016-10-23,1794.47,1798.33,1780.83,1782.39,-12.08,-0.67,954121984.00
2016-10-24,1782.39,1783.83,1763.77,1768.89,-13.50,-0.76,917342976.00
2016-10-25,1768.89,1769.17,1749.14,1751.00,-17.89,-1.01,702017024.00
2016-10-26,1751.00,1755.74,1736.71,1753.46,2.46,0.14,771998976.00
2016-10-27,1753.46,1763.25,1752.62,1759.71,6.25,0.36,670206976.00
2016-11-03,1759.71,1762.92,1753.22,1762.21,2.50,0.14,513843008.00
2016-11-07,1762.21,1764.26,1748.93,1749.12,-13.09,-0.74,669728000.00
2016-11-08,1749.12,1749.51,1722.51,1724.49,-24.63,-1.41,729078976.00
2016-11-09,1724.49,1724.64,1692.46,1696.86,-27.63,-1.60,670987008.00
2016-11-10,1696.86,1711.91,1689.20,1697.17,0.31,0.02,702545984.00
2016-11-13,1697.17,1708.18,1690.79,1700.00,2.83,0.17,718371968.00
2016-11-14,1700.00,1708.84,1700.77,1706.28,6.28,0.37,770372992.00
2016-11-15,1706.28,1714.60,1699.88,1701.91,-4.37,-0.26,802971008.00
2016-11-16,1701.91,1709.61,1695.94,1698.90,-3.01,-0.18,1170429952.00
2016-11-17,1698.90,1700.95,1657.37,1658.08,-40.82,-2.40,1448920064.00
2016-11-20,1658.08,1658.51,1577.71,1599.62,-58.46,-3.53,1225080064.00
2016-11-21,1599.62,1618.95,1572.17,1606.29,6.67,0.42,893379008.00
2016-11-22,1606.29,1606.19,1574.81,1582.47,-23.82,-1.48,813587008.00
2016-11-23,1582.47,1583.00,1539.04,1540.01,-42.46,-2.68,1037779968.00
2016-11-24,1540.01,1572.72,1516.74,1534.03,-5.98,-0.39,913265984.00
2016-11-27,1534.03,1536.53,1468.99,1469.48,-64.55,-4.21,891988992.00
2016-11-28,1469.48,1512.19,1404.20,1510.16,40.68,2.77,1088150016.00
2016-11-29,1510.16,1554.59,1468.28,1553.68,43.52,2.88,1173600000.00
2016-11-30,1553.68,1608.37,1553.42,1608.33,54.65,3.52,1348320000.00
2016-12-01,1608.33,1624.79,1586.47,1600.49,-7.84,-0.49,1186850048.00
2016-12-04,1600.49,1600.63,1569.47,1570.95,-29.54,-1.85,702654016.00
2016-12-05,1570.95,1573.97,1541.21,1544.60,-26.35,-1.68,639254976.00
2016-12-06,1544.60,1559.54,1536.78,1554.51,9.91,0.64,711153984.00
2016-12-07,1554.51,1557.42,1548.01,1553.90,-0.61,-0.04,488444000.00
2016-12-08,1553.90,1554.24,1541.52,1544.68,-9.22,-0.59,584075008.00
2016-12-11,1544.68,1546.21,1522.64,1522.80,-21.88,-1.42,388068000.00
2016-12-12,1522.80,1523.98,1495.91,1509.43,-13.37,-0.88,519555008.00
2016-12-14,1509.43,1518.07,1502.10,1516.08,6.65,0.44,466484992.00
2016-12-15,1516.08,1531.32,1514.17,1530.06,13.98,0.92,479159008.00
2016-12-18,1530.06,1531.43,1518.74,1531.35,1.29,0.08,566508992.00
2016-12-19,1531.35,1532.00,1512.79,1514.88,-16.47,-1.08,537187008.00
2016-12-20,1514.88,1515.08,1494.76,1495.99,-18.89,-1.25,668400000.00
2016-12-21,1495.99,1496.23,1469.55,1470.63,-25.36,-1.70,475655008.00
2016-12-22,1470.63,1480.19,1466.75,1475.41,4.78,0.33,444880992.00
2016-12-26,1475.41,1476.50,1432.57,1432.57,-42.84,-2.90,458576992.00
2016-12-27,1432.57,1433.60,1394.18,1407.53,-25.04,-1.75,546097024.00
2016-12-28,1407.53,1422.89,1402.81,1413.15,5.62,0.40,433379008.00
2016-12-29,1413.15,1454.64,1412.90,1443.38,30.23,2.14,560499008.00
2017-01-01,1443.38,1476.82,1443.80,1465.72,22.34,1.55,561280000.00
2017-01-02,1465.72,1484.89,1465.72,1482.85,17.13,1.17,494264992.00
2017-01-03,1482.85,1484.26,1456.69,1456.82,-26.03,-1.76,385836992.00
2017-01-04,1456.82,1462.83,1442.51,1457.82,1.00,0.07,320670016.00
2017-01-05,1457.82,1465.72,1451.36,1454.14,-3.68,-0.25,326768000.00
2017-01-08,1454.14,1453.89,1445.66,1447.45,-6.69,-0.46,385014016.00
2017-01-09,1447.45,1461.23,1447.50,1458.97,11.52,0.80,261236992.00
2017-01-10,1458.97,1477.81,1460.60,1476.90,17.93,1.23,356823008.00
2017-01-11,1476.90,1484.57,1473.71,1476.51,-0.39,-0.03,290327008.00
2017-01-12,1476.51,1481.77,1476.26,1479.86,3.35,0.23,257332992.00
2017-01-15,1479.86,1484.43,1476.25,1477.72,-2.14,-0.14,267938000.00
2017-01-16,1477.72,1480.07,1465.53,1466.09,-11.63,-0.79,260408992.00
2017-01-17,1466.09,1467.38,1454.99,1463.04,-3.05,-0.21,333654016.00
2017-01-18,1463.04,1463.66,1456.95,1462.23,-0.81,-0.05,291684992.00
2017-01-19,1462.23,1468.86,1461.42,1462.56,0.33,0.02,297208992.00
2017-01-22,1462.56,1468.72,1462.41,1465.84,3.28,0.22,231915008.00
2017-01-23,1465.84,1467.01,1457.85,1457.88,-7.96,-0.54,298895008.00
2017-01-24,1457.88,1460.37,1432.99,1432.99,-24.89,-1.71,317612992.00
2017-01-25,1432.99,1433.63,1395.91,1396.61,-36.38,-2.54,398868000.00
2017-01-26,1396.61,1396.61,1357.31,1375.14,-21.47,-1.54,490808000.00
2017-01-30,1375.14,1375.93,1307.62,1309.70,-65.44,-4.76,512318016.00
2017-01-31,1309.70,1335.23,1292.98,1326.60,16.90,1.29,469633984.00
2017-02-01,1326.60,1390.56,1326.60,1389.83,63.23,4.77,564668032.00
2017-02-02,1389.83,1416.93,1377.19,1382.45,-7.38,-0.53,516676000.00
2017-02-05,1382.45,1384.00,1353.76,1364.50,-17.95,-1.30,255400992.00
2017-02-06,1364.50,1364.86,1346.19,1348.84,-15.66,-1.15,222291008.00
2017-02-07,1348.84,1350.96,1338.06,1344.60,-4.24,-0.31,297356992.00
2017-02-08,1344.60,1346.26,1321.23,1322.98,-21.62,-1.61,324199008.00
2017-02-09,1322.98,1323.32,1296.20,1296.23,-26.75,-2.02,411400992.00
2017-02-12,1296.23,1297.30,1252.42,1252.50,-43.73,-3.37,451153984.00
2017-02-13,1252.50,1278.98,1218.86,1278.98,26.48,2.11,462281984.00
2017-02-14,1278.98,1284.04,1260.84,1274.97,-4.01,-0.31,390963008.00
2017-02-15,1274.97,1316.81,1275.06,1316.80,41.83,3.28,520287008.00
2017-02-16,1316.80,1345.33,1314.08,1343.85,27.05,2.05,621523968.00
2017-02-19,1343.85,1369.41,1326.71,1369.35,25.50,1.90,628798016.00
2017-02-20,1369.35,1394.06,1361.05,1365.11,-4.24,-0.31,798889024.00
2017-02-21,1365.11,1385.90,1346.59,1357.57,-7.54,-0.55,577590016.00
2017-02-22,1357.57,1358.91,1338.45,1344.11,-13.46,-0.99,319015008.00
2017-02-23,1344.11,1344.07,1335.68,1337.46,-6.65,-0.49,269056000.00
2017-02-26,1337.46,1338.49,1313.01,1313.01,-24.45,-1.83,245987008.00
2017-02-28,1313.01,1313.01,1294.19,1299.29,-13.72,-1.04,528111008.00
2017-03-01,1299.29,1316.96,1299.10,1316.80,17.51,1.35,314716000.00
2017-03-02,1316.80,1329.41,1316.80,1329.41,12.61,0.96,400524992.00
2017-03-05,1329.41,1358.27,1328.00,1354.34,24.93,1.88,558435968.00
2017-03-06,1354.34,1371.53,1353.47,1358.41,4.07,0.30,732656000.00
2017-03-07,1358.41,1358.48,1339.27,1341.56,-16.85,-1.24,402360992.00
2017-03-09,1341.56,1353.45,1341.48,1347.53,5.97,0.44,452680992.00
2017-03-13,1347.53,1359.49,1347.56,1355.23,7.70,0.57,335582016.00
2017-03-14,1355.23,1360.37,1346.70,1347.09,-8.14,-0.60,309343008.00
2017-03-15,1347.09,1358.24,1340.30,1356.13,9.04,0.67,287448992.00
2017-03-16,1356.13,1359.65,1354.75,1357.34,1.21,0.09,417496000.00
2017-03-19,1357.34,1382.30,1357.08,1382.19,24.85,1.83,640144000.00
2017-03-20,1382.19,1424.78,1381.87,1424.38,42.19,3.05,1205650048.00
2017-03-21,1424.38,1463.09,1412.97,1462.23,37.85,2.66,1313200000.00
2017-03-22,1462.23,1513.19,1462.23,1481.08,18.85,1.29,1306419968.00
2017-03-23,1481.08,1495.58,1469.57,1486.04,4.96,0.33,961484032.00
2017-03-26,1486.04,1546.48,1486.04,1533.83,47.79,3.22,1511490048.00
2017-03-28,1533.83,1610.67,1533.83,1610.62,76.79,5.01,1339960064.00
2017-03-29,1610.62,1644.77,1587.21,1588.29,-22.33,-1.39,2043980032.00
2017-03-30,1588.29,1600.57,1569.43,1587.64,-0.65,-0.04,1447270016.00
2017-04-02,1587.64,1667.11,1587.64,1667.11,79.47,5.01,903900032.00
2017-04-03,1667.11,1746.82,1648.21,1660.52,-6.59,-0.40,2442589952.00
2017-04-04,1660.52,1675.95,1635.22,1657.02,-3.50,-0.21,1566310016.00
2017-04-06,1657.02,1666.91,1642.91,1651.04,-5.98,-0.36,1351320064.00
2017-04-09,1651.04,1665.55,1644.31,1651.60,0.56,0.03,1194230016.00
2017-04-10,1651.60,1677.18,1651.28,1676.22,24.62,1.49,1542029952.00
2017-04-11,1676.22,1710.74,1676.25,1709.82,33.60,2.00,1860470016.00
2017-04-12,1709.82,1737.91,1702.70,1703.07,-6.75,-0.40,1986259968.00
2017-04-13,1703.07,1709.08,1679.68,1697.13,-5.94,-0.35,1391820032.00
2017-04-16,1697.13,1704.02,1651.10,1651.61,-45.52,-2.68,1163069952.00
2017-04-18,1651.61,1651.74,1603.59,1612.04,-39.57,-2.40,1458509952.00
2017-04-19,1612.04,1662.02,1609.80,1662.02,49.98,3.10,1037200000.00
2017-04-20,1662.02,1684.33,1653.62,1658.34,-3.68,-0.22,1299580032.00
2017-04-23,1658.34,1724.54,1659.46,1693.72,35.38,2.13,1515859968.00
2017-04-24,1693.72,1696.85,1673.08,1675.78,-17.94,-1.06,941086976.00
2017-04-25,1675.78,1682.91,1668.71,1672.38,-3.40,-0.20,1036600000.00
2017-04-26,1672.38,1677.90,1666.09,1670.30,-2.08,-0.12,856094976.00
2017-04-27,1670.30,1679.31,1656.68,1670.62,0.32,0.02,1063420032.00
2017-04-30,1670.62,1670.69,1648.11,1650.78,-19.84,-1.19,747966016.00
2017-05-02,1650.78,1667.97,1642.37,1658.33,7.55,0.46,874723968.00
2017-05-03,1658.33,1679.82,1658.88,1662.38,4.05,0.24,864366976.00
2017-05-04,1662.38,1668.30,1652.21,1653.18,-9.20,-0.55,752230976.00
2017-05-07,1653.18,1655.72,1625.76,1628.98,-24.20,-1.46,668144000.00
2017-05-08,1628.98,1647.21,1627.02,1637.30,8.32,0.51,560332032.00
2017-05-09,1637.30,1651.09,1637.21,1650.81,13.51,0.83,597118976.00
2017-05-11,1650.81,1659.05,1650.72,1658.58,7.77,0.47,840556032.00
2017-05-15,1658.58,1675.57,1658.16,1659.23,0.65,0.04,596112000.00
2017-05-16,1659.23,1660.52,1647.63,1649.24,-9.99,-0.60,447912000.00
2017-05-17,1649.24,1655.09,1644.25,1644.26,-4.98,-0.30,574614976.00
2017-05-18,1644.26,1646.04,1635.65,1643.87,-0.39,-0.02,757734976.00
2017-05-21,1643.87,1648.35,1625.49,1627.24,-16.63,-1.01,641156992.00
2017-05-22,1627.24,1629.38,1612.07,1616.40,-10.84,-0.67,513321984.00
2017-05-23,1616.40,1636.14,1611.61,1626.51,10.11,0.63,754849024.00
2017-05-24,1626.51,1632.11,1615.18,1629.58,3.07,0.19,629254976.00
2017-05-28,1629.58,1629.90,1611.22,1615.58,-14.00,-0.86,723315968.00
2017-05-30,1615.58,1616.07,1592.40,1594.43,-21.15,-1.31,732868992.00
2017-05-31,1594.43,1612.80,1582.72,1608.11,13.68,0.86,649315968.00
2017-06-01,1608.11,1614.85,1604.20,1604.31,-3.80,-0.24,562675968.00
2017-06-04,1604.31,1606.13,1590.67,1593.81,-10.50,-0.65,527332000.00
2017-06-05,1593.81,1610.30,1593.90,1602.65,8.84,0.55,546643008.00
2017-06-06,1602.65,1637.39,1602.65,1637.37,34.72,2.17,896185024.00
2017-06-07,1637.37,1651.29,1622.27,1623.13,-14.24,-0.87,752364032.00
2017-06-08,1623.13,1623.50,1610.02,1615.19,-7.94,-0.49,474460992.00
2017-06-11,1615.19,1618.98,1589.71,1590.49,-24.70,-1.53,646574976.00
2017-06-12,1590.49,1593.39,1577.75,1580.52,-9.97,-0.63,482025984.00
2017-06-13,1580.52,1592.02,1576.46,1585.15,4.63,0.29,468572000.00
2017-06-14,1585.15,1586.92,1581.41,1584.49,-0.66,-0.04,530158016.00
2017-06-15,1584.49,1605.01,1578.66,1589.59,5.10,0.32,612854976.00
2017-06-18,1589.59,1591.90,1574.73,1575.98,-13.61,-0.86,533216000.00
2017-06-19,1575.98,1576.82,1554.09,1555.16,-20.82,-1.32,614467968.00
2017-06-20,1555.16,1560.35,1542.06,1551.07,-4.09,-0.26,552184000.00
2017-06-21,1551.07,1559.07,1548.04,1554.69,3.62,0.23,425968000.00
2017-06-22,1554.69,1565.56,1554.43,1559.49,4.80,0.31,494652000.00
2017-06-25,1559.49,1569.94,1559.30,1567.72,8.23,0.53,582424000.00
2017-06-27,1567.72,1571.72,1563.04,1565.09,-2.63,-0.17,578462976.00
2017-06-28,1565.09,1566.35,1559.61,1563.81,-1.28,-0.08,450164992.00
2017-07-02,1563.81,1563.93,1539.75,1541.82,-21.99,-1.41,520582016.00
2017-07-03,1541.82,1551.98,1541.06,1544.29,2.47,0.16,402097984.00
2017-07-04,1544.29,1546.13,1540.62,1541.28,-3.01,-0.19,354695008.00
2017-07-05,1541.28,1551.07,1537.99,1551.06,9.78,0.63,455596992.00
2017-07-06,1551.06,1582.52,1550.77,1582.11,31.05,2.00,712723008.00
2017-07-09,1582.11,1605.39,1561.79,1584.15,2.04,0.13,1042430016.00
2017-07-10,1584.15,1584.34,1572.00,1575.22,-8.93,-0.56,642406976.00
2017-07-11,1575.22,1586.35,1571.75,1585.01,9.79,0.62,544070976.00
2017-07-12,1585.01,1590.61,1582.06,1587.56,2.55,0.16,561254016.00
2017-07-13,1587.56,1589.16,1578.94,1582.67,-4.89,-0.31,716166976.00
2017-07-16,1582.67,1584.38,1580.08,1583.57,0.90,0.06,430724000.00
2017-07-17,1583.57,1604.31,1582.48,1604.15,20.58,1.30,599289984.00
2017-07-18,1604.15,1638.41,1603.76,1638.41,34.26,2.14,1102710016.00
2017-07-19,1638.41,1652.73,1634.97,1637.27,-1.14,-0.07,1107469952.00
2017-07-20,1637.27,1640.34,1633.60,1635.75,-1.52,-0.09,907945984.00
2017-07-23,1635.75,1640.30,1633.82,1635.56,-0.19,-0.01,1021249984.00
2017-07-24,1635.56,1636.01,1625.09,1629.08,-6.48,-0.40,1008200000.00
2017-07-25,1629.08,1645.57,1627.76,1636.19,7.11,0.44,808281984.00
2017-07-26,1636.19,1649.53,1636.19,1645.03,8.84,0.54,1109970048.00
2017-07-27,1645.03,1653.20,1637.67,1646.53,1.50,0.09,1120790016.00
2017-07-30,1646.53,1649.93,1635.42,1643.28,-3.25,-0.20,932892992.00
2017-07-31,1643.28,1657.01,1643.28,1652.69,9.41,0.57,978681024.00
2017-08-01,1652.69,1661.73,1652.36,1660.25,7.56,0.46,1013820032.00
2017-08-02,1660.25,1668.55,1659.19,1662.74,2.49,0.15,1019910016.00
2017-08-03,1662.74,1669.00,1658.88,1660.58,-2.16,-0.13,1081469952.00
2017-08-06,1660.58,1670.01,1659.99,1665.05,4.47,0.27,962364992.00
2017-08-07,1665.05,1671.46,1663.26,1667.94,2.89,0.17,868548992.00
2017-08-09,1667.94,1675.31,1661.25,1661.72,-6.22,-0.37,824171008.00
2017-08-10,1661.72,1664.11,1650.20,1653.53,-8.19,-0.49,869953984.00
2017-08-13,1653.53,1661.18,1640.84,1642.13,-11.40,-0.69,743803008.00
2017-08-15,1642.13,1644.74,1628.04,1629.16,-12.97,-0.79,701028992.00
2017-08-16,1629.16,1644.52,1625.01,1632.66,3.50,0.21,631038976.00
2017-08-17,1632.66,1633.90,1624.05,1629.75,-2.91,-0.18,629568000.00
2017-08-20,1629.75,1633.72,1617.06,1617.97,-11.78,-0.72,705353984.00
2017-08-21,1617.97,1619.32,1609.41,1611.57,-6.40,-0.40,474737984.00
2017-08-22,1611.57,1622.68,1607.18,1614.05,2.48,0.15,662060032.00
2017-08-23,1614.05,1617.58,1609.89,1611.27,-2.78,-0.17,574001024.00
2017-08-24,1611.27,1618.03,1608.96,1617.81,6.54,0.41,555446976.00
2017-08-27,1617.81,1627.98,1617.86,1622.32,4.51,0.28,718817984.00
2017-08-28,1622.32,1627.35,1611.91,1612.91,-9.41,-0.58,870353984.00
2017-08-30,1612.91,1614.75,1595.92,1598.36,-14.55,-0.90,848014976.00
2017-08-31,1598.36,1599.03,1577.68,1580.03,-18.33,-1.15,789476992.00
2017-09-04,1580.03,1580.86,1553.87,1554.56,-25.47,-1.61,809582016.00
2017-09-06,1554.56,1580.40,1554.56,1566.50,11.94,0.77,702812032.00
2017-09-07,1566.50,1571.01,1553.99,1554.55,-11.95,-0.76,653435008.00
2017-09-10,1554.55,1556.77,1519.12,1519.66,-34.89,-2.24,877347968.00
2017-09-11,1519.66,1530.23,1510.23,1523.26,3.60,0.24,727353984.00
2017-09-12,1523.26,1523.26,1499.55,1502.20,-21.06,-1.38,540275008.00
2017-09-13,1502.20,1509.24,1483.96,1493.20,-9.00,-0.60,591177984.00
2017-09-14,1493.20,1530.31,1489.40,1530.31,37.11,2.49,591177984.00
2017-09-17,1530.31,1549.11,1528.94,1547.94,17.63,1.15,576883008.00
2017-09-18,1547.94,1556.34,1541.31,1543.70,-4.24,-0.27,450840992.00
2017-09-20,1543.70,1546.89,1530.23,1539.81,-3.89,-0.25,414631008.00
2017-09-24,1539.81,1540.38,1534.61,1536.92,-2.89,-0.19,271105984.00
2017-09-25,1536.92,1545.65,1536.85,1545.44,8.52,0.55,255570000.00
2017-09-26,1545.44,1553.44,1545.34,1549.46,4.02,0.26,303448000.00
2017-10-03,1549.46,1556.35,1546.10,1556.35,6.89,0.44,129759000.00
2017-10-04,1556.35,1558.61,1539.89,1542.65,-13.70,-0.88,272360992.00
2017-10-08,1542.65,1542.53,1492.20,1510.01,-32.64,-2.12,389966016.00
2017-10-09,1510.01,1513.06,1493.83,1501.89,-8.12,-0.54,308187008.00
2017-10-10,1501.89,1507.82,1493.97,1502.63,0.74,0.05,297796000.00
2017-10-11,1502.63,1513.38,1499.38,1505.99,3.36,0.22,274908000.00
2017-10-12,1505.99,1512.30,1505.52,1510.02,4.03,0.27,386200992.00
2017-10-15,1510.02,1518.47,1507.95,1518.28,8.26,0.55,498376000.00
2017-10-16,1518.28,1564.99,1518.28,1564.90,46.62,3.07,545788032.00
2017-10-17,1564.90,1573.91,1552.12,1559.18,-5.72,-0.37,554140032.00
2017-10-18,1559.18,1568.52,1548.32,1568.35,9.17,0.59,350052000.00
2017-10-22,1568.35,1586.89,1567.96,1571.92,3.57,0.23,346168992.00
2017-10-23,1571.92,1575.67,1564.48,1568.30,-3.62,-0.23,377179008.00
2017-10-24,1568.30,1572.40,1562.56,1567.64,-0.66,-0.04,377179008.00
2017-10-25,1567.64,1568.06,1552.91,1553.72,-13.92,-0.89,409729984.00
2017-10-29,1553.72,1555.21,1539.41,1540.23,-13.49,-0.87,373524000.00
2017-10-30,1540.23,1542.91,1534.20,1536.72,-3.51,-0.23,389572000.00
2017-10-31,1536.72,1539.94,1528.12,1533.53,-3.19,-0.21,339512992.00
2017-11-01,1533.53,1535.88,1523.52,1526.51,-7.02,-0.46,368937984.00
2017-11-02,1526.51,1527.08,1519.77,1522.81,-3.70,-0.24,360876000.00
2017-11-05,1522.81,1524.43,1489.17,1496.46,-26.35,-1.73,581257024.00
2017-11-06,1496.46,1503.43,1480.32,1493.42,-3.04,-0.20,486160000.00
2017-11-07,1493.42,1503.32,1483.92,1484.45,-8.97,-0.60,377729984.00
2017-11-08,1484.45,1484.54,1459.40,1466.62,-17.83,-1.20,446584992.00
2017-11-09,1466.62,1475.83,1452.24,1460.73,-5.89,-0.40,444492992.00
2017-11-12,1460.73,1477.19,1456.66,1477.14,16.41,1.12,323486016.00
2017-11-13,1477.14,1492.02,1476.86,1490.88,13.74,0.93,514395008.00
2017-11-14,1490.88,1521.87,1490.82,1516.02,25.14,1.69,681294016.00
2017-11-15,1516.02,1521.01,1503.97,1504.79,-11.23,-0.74,584502016.00
2017-11-16,1504.79,1506.81,1488.52,1489.06,-15.73,-1.05,416516000.00
2017-11-19,1489.06,1494.20,1475.04,1475.72,-13.34,-0.90,424575008.00
2017-11-20,1475.72,1476.53,1467.07,1469.16,-6.56,-0.44,354720000.00
2017-11-21,1469.16,1481.30,1465.89,1472.24,3.08,0.21,290092000.00
2017-11-22,1469.16,1482.05,1470.97,1480.26,8.02,0.54,295387008.00
2017-11-23,1480.26,1494.10,1480.26,1493.29,13.03,0.88,426372000.00
2017-11-26,1493.29,1516.73,1493.29,1514.34,21.05,1.41,588665984.00
2017-11-27,1514.34,1521.15,1508.22,1513.74,-0.60,-0.04,640464000.00
2017-11-28,1513.74,1524.01,1510.23,1523.86,10.12,0.67,542232000.00
2017-11-29,1523.86,1548.67,1523.86,1536.12,12.26,0.80,1009910016.00
2017-11-30,1536.12,1540.84,1527.14,1537.67,1.55,0.10,714825984.00
2017-12-04,1537.67,1544.93,1524.54,1526.77,-10.90,-0.71,525312992.00
2017-12-05,1526.77,1528.63,1517.99,1524.87,-1.90,-0.12,490348992.00
2017-12-06,1524.87,1537.51,1524.36,1536.54,11.67,0.77,608851968.00
2017-12-10,1536.54,1556.84,1529.12,1530.49,-6.05,-0.39,807576000.00
2017-12-11,1530.49,1533.01,1520.19,1527.75,-2.74,-0.18,379048000.00
2017-12-12,1527.75,1530.84,1509.86,1510.21,-17.54,-1.15,556129984.00
2017-12-13,1510.21,1520.81,1504.13,1520.74,10.53,0.70,430999008.00
2017-12-14,1520.74,1524.39,1515.16,1520.15,-0.59,-0.04,404048000.00
2017-12-17,1520.15,1520.95,1505.84,1509.14,-11.01,-0.72,479945984.00
2017-12-18,1509.14,1516.90,1507.68,1508.25,-0.89,-0.06,518272992.00
2017-12-19,1508.25,1510.96,1493.00,1493.76,-14.49,-0.96,490559008.00
2017-12-20,1493.76,1494.06,1482.52,1484.47,-9.29,-0.62,391591008.00
2017-12-21,1484.47,1487.16,1470.64,1472.15,-12.32,-0.83,447976000.00
2017-12-24,1472.15,1481.06,1466.46,1467.68,-4.47,-0.30,500308000.00
2017-12-26,1467.68,1470.84,1445.25,1447.04,-20.64,-1.41,523652992.00
2017-12-27,1447.04,1447.30,1421.29,1425.51,-21.53,-1.49,643049984.00
2017-12-28,1425.51,1427.47,1409.31,1414.78,-10.73,-0.75,732625984.00
2017-12-31,1414.78,1414.87,1382.33,1390.58,-24.20,-1.71,422227008.00
2018-01-01,1390.58,1434.95,1390.59,1434.80,44.22,3.18,462478016.00
2018-01-02,1434.80,1453.85,1429.85,1437.24,2.44,0.17,603081984.00
2018-01-03,1437.24,1439.24,1414.96,1416.61,-20.63,-1.44,435828992.00
2018-01-04,1416.61,1423.83,1414.74,1423.83,7.22,0.51,365937984.00
2018-01-07,1423.83,1435.23,1422.31,1431.80,7.97,0.56,316608992.00
2018-01-08,1431.80,1448.78,1431.80,1443.80,12.00,0.84,444126016.00
2018-01-09,1443.80,1457.90,1441.88,1456.07,12.27,0.85,459059008.00
